job_description,resume,affinity_score
"Puesto: Desarrollador Frontend. Ubicación: Bogotá. Experiencia requerida: 8+ años. Educación: Profesional en Diseño. Skills técnicas requeridas: C++, React, Keras, PostgreSQL, Kubernetes, JavaScript, AWS. Skills blandas: Adaptabilidad, Trabajo en equipo, Pensamiento crítico. Idiomas: Inglés avanzado.","Experiencia: 8+ años. Educación: Profesional en Diseño. Skills: Pensamiento crítico, Keras, JavaScript, React, Kubernetes, Trabajo en equipo, C++, Git, Comunicación efectiva, MongoDB, SQL, Creatividad. Idiomas: Inglés avanzado, Inglés básico, Portugués.",7.81
"Puesto: Gerente de Proyectos. Ubicación: Híbrido. Experiencia requerida: 8+ años. Educación: Profesional en Administración. Skills técnicas requeridas: Django, Docker, PostgreSQL, Python, Git, Deep Learning, Machine Learning. Skills blandas: Comunicación efectiva, Gestión del tiempo, Resolución de problemas, Trabajo en equipo. Idiomas: Inglés avanzado.","Experiencia: 8+ años. Educación: Tecnólogo. Skills: Illustrator, Docker, Gestión de proyectos, Trabajo en equipo, Django, PowerBI, Pensamiento crítico. Idiomas: Inglés avanzado, Inglés nativo.",5.31
"Puesto: Desarrollador Full Stack. Ubicación: Cali. Experiencia requerida: 1-3 años. Educación: Profesional en Administración. Skills técnicas requeridas: Git, PostgreSQL, Keras, Docker, TensorFlow, C++, Python. Skills blandas: Trabajo en equipo, Gestión del tiempo. Idiomas: Inglés nativo.","Experiencia: 0-1 años. Educación: Profesional en Ingeniería. Skills: Docker, Diseño gráfico, Content creation, Gestión de proyectos, Negociación, UX/UI, Liderazgo, Scrum. Idiomas: Francés, Español nativo.",3.24
"Puesto: Diseñador UX/UI. Ubicación: Medellín. Experiencia requerida: 8+ años. Educación: Doctorado. Skills técnicas requeridas: Kubernetes, React, Git, Django, PostgreSQL, TensorFlow. Skills blandas: Comunicación efectiva, Creatividad, Pensamiento crítico. Idiomas: Francés.","Experiencia: 3-5 años. Educación: Profesional en Ingeniería. Skills: Git, Tableau, UX/UI, SEO, Agile, PowerBI, Excel avanzado, Video editing. Idiomas: Francés.",2.37
"Puesto: Ingeniero de Machine Learning. Ubicación: Barranquilla. Experiencia requerida: 0-1 años. Educación: Doctorado. Skills técnicas requeridas: Azure, Keras, APIs REST, C++, Docker, Kubernetes, Java. Skills blandas: Creatividad, Adaptabilidad. Idiomas: Inglés intermedio.","Experiencia: 1-3 años. Educación: Tecnólogo. Skills: Adaptabilidad, Content creation, Diseño gráfico, Marketing digital, SEO. Idiomas: Inglés básico, Inglés intermedio.",5.78
"Puesto: Ingeniero de Machine Learning. Ubicación: Bogotá. Experiencia requerida: 5-8 años. Educación: Profesional en Administración. Skills técnicas requeridas: Keras, Machine Learning, SQL, AWS. Skills blandas: Pensamiento crítico, Comunicación efectiva, Creatividad. Idiomas: Inglés avanzado.","Experiencia: 0-1 años. Educación: Maestría. Skills: SQL, Creatividad, React, Keras, Java, Gestión de proyectos. Idiomas: Francés, Inglés nativo, Inglés básico.",4.05
"Puesto: Desarrollador Frontend. Ubicación: Medellín. Experiencia requerida: 5-8 años. Educación: Profesional en Administración. Skills técnicas requeridas: C++, JavaScript, AWS, TensorFlow, PostgreSQL. Skills blandas: Pensamiento crítico, Trabajo en equipo, Adaptabilidad. Idiomas: Francés.","Experiencia: 5-8 años. Educación: Tecnólogo. Skills: JavaScript, Adaptabilidad, Trabajo en equipo, PostgreSQL, TensorFlow, Pensamiento crítico, AWS, APIs REST. Idiomas: Inglés nativo, Inglés avanzado, Portugués.",8.73
"Puesto: Desarrollador Frontend. Ubicación: Híbrido. Experiencia requerida: 1-3 años. Educación: Profesional en Administración. Skills técnicas requeridas: JavaScript, APIs REST, Azure. Skills blandas: Comunicación efectiva, Gestión del tiempo, Trabajo en equipo, Pensamiento crítico. Idiomas: Francés.","Experiencia: 3-5 años. Educación: Maestría. Skills: SEO, Creatividad, React, UX/UI. Idiomas: Inglés intermedio, Español nativo.",5.33
"Puesto: Desarrollador Backend. Ubicación: Barranquilla. Experiencia requerida: 8+ años. Educación: Doctorado. Skills técnicas requeridas: APIs REST, TensorFlow, JavaScript, AWS, Kubernetes, Git, Keras. Skills blandas: Gestión del tiempo, Pensamiento crítico, Resolución de problemas, Adaptabilidad. Idiomas: Inglés intermedio.","Experiencia: 1-3 años. Educación: Maestría. Skills: SAP, Scrum, SEO, Liderazgo, Gestión de proyectos, C++, Keras, Machine Learning. Idiomas: Inglés intermedio, Inglés nativo.",2.49
"Puesto: Gerente de Proyectos. Ubicación: Medellín. Experiencia requerida: 3-5 años. Educación: Profesional en Administración. Skills técnicas requeridas: Django, Kubernetes, Python. Skills blandas: Creatividad, Resolución de problemas, Comunicación efectiva. Idiomas: Francés.","Experiencia: 1-3 años. Educación: Profesional en Administración. Skills: Creatividad, Tableau, Marketing digital, Figma, Gestión de proyectos, SAP. Idiomas: Inglés intermedio, Inglés básico, Portugués.",3.1
"Puesto: Especialista en Marketing Digital. Ubicación: Bogotá. Experiencia requerida: 8+ años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: C++, PostgreSQL, Git, Node.js, JavaScript. Skills blandas: Creatividad, Gestión del tiempo. Idiomas: Inglés nativo.","Experiencia: 8+ años. Educación: Profesional en Diseño. Skills: Docker, Node.js, Negociación, Análisis financiero, Creatividad, JavaScript, Keras. Idiomas: Inglés básico, Portugués, Inglés nativo.",5.7
"Puesto: Diseñador UX/UI. Ubicación: Bogotá. Experiencia requerida: 3-5 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: Git, C++, Python, Deep Learning. Skills blandas: Resolución de problemas, Comunicación efectiva. Idiomas: Inglés nativo.","Experiencia: 0-1 años. Educación: Maestría. Skills: Comunicación efectiva, C++, Python, SQL, SAP, APIs REST, Excel avanzado. Idiomas: Francés.",3.59
"Puesto: Desarrollador Frontend. Ubicación: Remoto. Experiencia requerida: 3-5 años. Educación: Profesional en Diseño. Skills técnicas requeridas: Keras, Machine Learning, Node.js. Skills blandas: Comunicación efectiva, Creatividad, Adaptabilidad, Gestión del tiempo. Idiomas: Portugués.","Experiencia: 8+ años. Educación: Profesional en Administración. Skills: Creatividad, Gestión del tiempo, Machine Learning, Java, Docker, PostgreSQL, SQL. Idiomas: Francés, Inglés nativo.",6.78
"Puesto: DevOps Engineer. Ubicación: Híbrido. Experiencia requerida: 0-1 años. Educación: Maestría. Skills técnicas requeridas: Kubernetes, C++, MongoDB, Docker, PostgreSQL. Skills blandas: Gestión del tiempo, Adaptabilidad, Creatividad. Idiomas: Inglés avanzado.","Experiencia: 1-3 años. Educación: Profesional en Ingeniería. Skills: PostgreSQL, Creatividad, Adaptabilidad, C++, Kubernetes, Gestión del tiempo, Machine Learning, Git, Keras, SQL. Idiomas: Inglés avanzado, Español nativo, Inglés básico.",7.24
"Puesto: Desarrollador Backend. Ubicación: Híbrido. Experiencia requerida: 1-3 años. Educación: Maestría. Skills técnicas requeridas: C++, Docker, Python. Skills blandas: Resolución de problemas, Gestión del tiempo, Comunicación efectiva. Idiomas: Inglés intermedio.","Experiencia: 3-5 años. Educación: Profesional en Administración. Skills: Comunicación efectiva, PowerBI, Gestión de proyectos, Illustrator, UX/UI, Liderazgo. Idiomas: Español nativo, Inglés avanzado.",5.48
"Puesto: Gerente de Proyectos. Ubicación: Híbrido. Experiencia requerida: 3-5 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: React, C++, Kubernetes, APIs REST. Skills blandas: Gestión del tiempo, Adaptabilidad. Idiomas: Portugués.","Experiencia: 0-1 años. Educación: Maestría. Skills: Liderazgo, Machine Learning, Content creation, Agile, Gestión del tiempo, Deep Learning, C++, MongoDB. Idiomas: Inglés nativo.",2.92
"Puesto: Data Scientist. Ubicación: Híbrido. Experiencia requerida: 8+ años. Educación: Profesional en Administración. Skills técnicas requeridas: MongoDB, Kubernetes, TensorFlow, AWS, Machine Learning, Django. Skills blandas: Resolución de problemas, Trabajo en equipo, Creatividad. Idiomas: Inglés nativo.","Experiencia: 1-3 años. Educación: Técnico. Skills: Kubernetes, Análisis financiero, Negociación, Diseño gráfico, Content creation, PowerBI, Tableau, Adobe Photoshop. Idiomas: Portugués, Inglés básico.",2.07
"Puesto: Analista de Datos. Ubicación: Medellín. Experiencia requerida: 5-8 años. Educación: Profesional en Diseño. Skills técnicas requeridas: Azure, Kubernetes, SQL. Skills blandas: Gestión del tiempo, Pensamiento crítico. Idiomas: Inglés nativo.","Experiencia: 0-1 años. Educación: Profesional en Diseño. Skills: Pensamiento crítico, Liderazgo, Video editing, Illustrator, Content creation. Idiomas: Francés, Español nativo, Inglés nativo.",1.86
"Puesto: Especialista en Marketing Digital. Ubicación: Bogotá. Experiencia requerida: 8+ años. Educación: Profesional en Administración. Skills técnicas requeridas: APIs REST, TensorFlow, PostgreSQL. Skills blandas: Comunicación efectiva, Adaptabilidad. Idiomas: Inglés intermedio.","Experiencia: 8+ años. Educación: Técnico. Skills: TensorFlow, Comunicación efectiva, Adaptabilidad, APIs REST, Node.js, AWS, Azure, Gestión del tiempo. Idiomas: Inglés avanzado, Francés, Portugués.",6.94
"Puesto: Desarrollador Backend. Ubicación: Barranquilla. Experiencia requerida: 5-8 años. Educación: Profesional en Administración. Skills técnicas requeridas: SQL, TensorFlow, Machine Learning, Django, Git, Keras, Node.js. Skills blandas: Comunicación efectiva, Pensamiento crítico. Idiomas: Portugués.","Experiencia: 3-5 años. Educación: Profesional en Ingeniería. Skills: Comunicación efectiva, TensorFlow, Node.js, Docker, Django, PowerBI, AWS, Excel avanzado, Scrum. Idiomas: Inglés intermedio, Francés, Español nativo.",5.05
"Puesto: Analista Financiero. Ubicación: Medellín. Experiencia requerida: 1-3 años. Educación: Doctorado. Skills técnicas requeridas: SQL, Machine Learning, MongoDB, Docker, Django. Skills blandas: Gestión del tiempo, Trabajo en equipo, Adaptabilidad, Pensamiento crítico. Idiomas: Inglés nativo.","Experiencia: 3-5 años. Educación: Profesional en Ingeniería. Skills: Django, Machine Learning, Docker, Pensamiento crítico, Gestión de proyectos, Negociación, Agile, PowerBI. Idiomas: Inglés intermedio.",7.47
"Puesto: Analista de Datos. Ubicación: Bogotá. Experiencia requerida: 5-8 años. Educación: Maestría. Skills técnicas requeridas: Keras, Machine Learning, Deep Learning, Java. Skills blandas: Adaptabilidad, Pensamiento crítico. Idiomas: Inglés nativo.","Experiencia: 1-3 años. Educación: Tecnólogo. Skills: Adaptabilidad, Gestión de proyectos, Content creation, Adobe Photoshop, Video editing, Diseño gráfico, PowerBI. Idiomas: Portugués, Francés, Inglés avanzado.",3.58
"Puesto: Desarrollador Full Stack. Ubicación: Barranquilla. Experiencia requerida: 5-8 años. Educación: Maestría. Skills técnicas requeridas: Machine Learning, Kubernetes, Docker, AWS. Skills blandas: Gestión del tiempo, Comunicación efectiva, Trabajo en equipo. Idiomas: Francés.","Experiencia: 3-5 años. Educación: Bachiller. Skills: Machine Learning, Comunicación efectiva, Trabajo en equipo, Python, Docker, Tableau, Excel avanzado, AWS, C++, Análisis financiero. Idiomas: Inglés básico, Francés.",5.7
"Puesto: Data Scientist. Ubicación: Barranquilla. Experiencia requerida: 1-3 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: Java, Machine Learning, C++, JavaScript, Git. Skills blandas: Trabajo en equipo, Adaptabilidad, Comunicación efectiva, Creatividad. Idiomas: Inglés avanzado.","Experiencia: 0-1 años. Educación: Profesional en Administración. Skills: Machine Learning, JavaScript, Diseño gráfico, Negociación, Branding, Excel avanzado, Adobe Photoshop, Gestión de proyectos, PowerBI, Scrum. Idiomas: Inglés intermedio, Portugués.",5.38
"Puesto: Analista Financiero. Ubicación: Medellín. Experiencia requerida: 8+ años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: Keras, Azure, TensorFlow, SQL, Django, Git, Machine Learning. Skills blandas: Comunicación efectiva, Creatividad. Idiomas: Francés.","Experiencia: 5-8 años. Educación: Profesional en Ingeniería. Skills: Comunicación efectiva, Git, SQL, Creatividad, TensorFlow, Kubernetes, Análisis financiero, Keras, React, Negociación. Idiomas: Inglés básico.",7.14
"Puesto: Especialista en Marketing Digital. Ubicación: Medellín. Experiencia requerida: 8+ años. Educación: Profesional en Administración. Skills técnicas requeridas: Deep Learning, Docker, TensorFlow, JavaScript, Java, C++, Keras. Skills blandas: Resolución de problemas, Adaptabilidad, Comunicación efectiva, Trabajo en equipo. Idiomas: Inglés intermedio.","Experiencia: 5-8 años. Educación: Doctorado. Skills: Docker, Keras, Deep Learning, Comunicación efectiva, C++, TensorFlow, Resolución de problemas, Adaptabilidad, APIs REST, Machine Learning, Kubernetes. Idiomas: Inglés avanzado, Portugués, Inglés básico.",5.52
"Puesto: Especialista en Marketing Digital. Ubicación: Híbrido. Experiencia requerida: 0-1 años. Educación: Maestría. Skills técnicas requeridas: Java, Kubernetes, C++, SQL. Skills blandas: Gestión del tiempo, Trabajo en equipo, Adaptabilidad, Comunicación efectiva. Idiomas: Inglés intermedio.","Experiencia: 3-5 años. Educación: Técnico. Skills: SQL, Gestión del tiempo, SEO, Illustrator, Scrum, PowerBI, SAP. Idiomas: Español nativo, Portugués, Francés.",5.63
"Puesto: Desarrollador Full Stack. Ubicación: Híbrido. Experiencia requerida: 5-8 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: MongoDB, Azure, Django, AWS. Skills blandas: Adaptabilidad, Creatividad. Idiomas: Inglés avanzado.","Experiencia: 0-1 años. Educación: Técnico. Skills: Resolución de problemas, PowerBI, Liderazgo, Content creation, Análisis financiero, Git, Creatividad, Agile, Azure, MongoDB. Idiomas: Portugués, Francés, Inglés básico.",3.05
"Puesto: Desarrollador Frontend. Ubicación: Barranquilla. Experiencia requerida: 8+ años. Educación: Profesional en Diseño. Skills técnicas requeridas: AWS, Django, Azure, React. Skills blandas: Resolución de problemas, Trabajo en equipo, Comunicación efectiva, Adaptabilidad. Idiomas: Inglés avanzado.","Experiencia: 3-5 años. Educación: Técnico. Skills: Kubernetes, SQL, Diseño gráfico, Trabajo en equipo. Idiomas: Inglés intermedio, Español nativo.",3.32
"Puesto: Desarrollador Full Stack. Ubicación: Híbrido. Experiencia requerida: 1-3 años. Educación: Doctorado. Skills técnicas requeridas: Keras, Git, SQL, APIs REST. Skills blandas: Pensamiento crítico, Adaptabilidad, Comunicación efectiva, Resolución de problemas. Idiomas: Inglés intermedio.","Experiencia: 1-3 años. Educación: Profesional en Diseño. Skills: Resolución de problemas, SEO, Marketing digital, Scrum, Branding, SAP. Idiomas: Francés.",4.39
"Puesto: Ingeniero de Machine Learning. Ubicación: Remoto. Experiencia requerida: 3-5 años. Educación: Profesional en Administración. Skills técnicas requeridas: AWS, Azure, APIs REST, React, Django. Skills blandas: Adaptabilidad, Resolución de problemas, Gestión del tiempo, Creatividad. Idiomas: Inglés intermedio.","Experiencia: 0-1 años. Educación: Bachiller. Skills: Azure, Video editing, Negociación, Liderazgo, Agile, Gestión de proyectos, Scrum. Idiomas: Inglés intermedio, Español nativo.",2.54
"Puesto: Product Manager. Ubicación: Remoto. Experiencia requerida: 8+ años. Educación: Doctorado. Skills técnicas requeridas: Python, Node.js, SQL, React, C++, Keras, TensorFlow. Skills blandas: Pensamiento crítico, Gestión del tiempo, Resolución de problemas. Idiomas: Inglés avanzado.","Experiencia: 1-3 años. Educación: Técnico. Skills: C++, Scrum, SEO, Illustrator, Diseño gráfico, Marketing digital, Agile, Negociación, Excel avanzado. Idiomas: Español nativo, Inglés básico, Inglés avanzado.",0.79
"Puesto: Desarrollador Full Stack. Ubicación: Cali. Experiencia requerida: 5-8 años. Educación: Profesional en Administración. Skills técnicas requeridas: Kubernetes, React, TensorFlow, Azure. Skills blandas: Resolución de problemas, Gestión del tiempo, Trabajo en equipo, Comunicación efectiva. Idiomas: Inglés intermedio.","Experiencia: 1-3 años. Educación: Maestría. Skills: Comunicación efectiva, Tableau, Marketing digital, Liderazgo, Diseño gráfico, Branding, Illustrator, Gestión de proyectos, Adobe Photoshop. Idiomas: Inglés avanzado, Inglés nativo.",3.37
"Puesto: Ingeniero de Machine Learning. Ubicación: Híbrido. Experiencia requerida: 8+ años. Educación: Profesional en Administración. Skills técnicas requeridas: Docker, React, C++, Node.js, APIs REST, SQL. Skills blandas: Resolución de problemas, Adaptabilidad, Gestión del tiempo. Idiomas: Francés.","Experiencia: 8+ años. Educación: Técnico. Skills: Resolución de problemas, SQL, Node.js, React, Docker, Adaptabilidad, C++, Gestión del tiempo, Creatividad, Kubernetes. Idiomas: Inglés avanzado, Inglés intermedio.",9.31
"Puesto: Desarrollador Backend. Ubicación: Medellín. Experiencia requerida: 8+ años. Educación: Maestría. Skills técnicas requeridas: MongoDB, React, Keras, Docker. Skills blandas: Resolución de problemas, Adaptabilidad, Gestión del tiempo. Idiomas: Portugués.","Experiencia: 3-5 años. Educación: Maestría. Skills: Resolución de problemas, Análisis financiero, Gestión de proyectos, Liderazgo, Diseño gráfico, Negociación, Adobe Photoshop. Idiomas: Francés, Español nativo.",2.76
"Puesto: Analista Financiero. Ubicación: Cali. Experiencia requerida: 5-8 años. Educación: Doctorado. Skills técnicas requeridas: TensorFlow, JavaScript, C++, Keras, Python, React. Skills blandas: Adaptabilidad, Comunicación efectiva, Resolución de problemas. Idiomas: Inglés intermedio.","Experiencia: 3-5 años. Educación: Maestría. Skills: C++, Adaptabilidad, Resolución de problemas, Keras, MongoDB, Excel avanzado, Docker, Java, Gestión de proyectos, Azure, Scrum. Idiomas: Francés, Español nativo.",5.86
"Puesto: Diseñador UX/UI. Ubicación: Híbrido. Experiencia requerida: 1-3 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: React, APIs REST, Keras, Java, Deep Learning, PostgreSQL, Node.js. Skills blandas: Comunicación efectiva, Pensamiento crítico, Resolución de problemas, Trabajo en equipo. Idiomas: Francés.","Experiencia: 3-5 años. Educación: Profesional en Administración. Skills: PostgreSQL, Figma, Branding, SEO, Diseño gráfico, Liderazgo. Idiomas: Portugués, Inglés avanzado.",6.3
"Puesto: Ingeniero de Machine Learning. Ubicación: Bogotá. Experiencia requerida: 3-5 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: Django, TensorFlow, C++, Deep Learning, Kubernetes, SQL. Skills blandas: Adaptabilidad, Pensamiento crítico, Trabajo en equipo. Idiomas: Francés.","Experiencia: 3-5 años. Educación: Profesional en Ingeniería. Skills: MongoDB, Tableau, Branding, Content creation, Git, UX/UI. Idiomas: Francés, Inglés básico, Inglés intermedio.",4.5
"Puesto: Analista Financiero. Ubicación: Barranquilla. Experiencia requerida: 1-3 años. Educación: Profesional en Administración. Skills técnicas requeridas: Azure, JavaScript, Docker, Keras, Django, React, AWS. Skills blandas: Creatividad, Gestión del tiempo, Adaptabilidad, Resolución de problemas. Idiomas: Portugués.","Experiencia: 1-3 años. Educación: Profesional en Administración. Skills: React, JavaScript, Diseño gráfico, Liderazgo, Adobe Photoshop, Illustrator, Scrum. Idiomas: Inglés avanzado, Inglés básico, Español nativo.",4.09
"Puesto: Analista Financiero. Ubicación: Barranquilla. Experiencia requerida: 3-5 años. Educación: Profesional en Diseño. Skills técnicas requeridas: Node.js, Docker, Python, C++, Java, React. Skills blandas: Creatividad, Trabajo en equipo. Idiomas: Portugués.","Experiencia: 8+ años. Educación: Profesional en Diseño. Skills: Docker, Java, React, C++, Python, Node.js, MongoDB, Creatividad. Idiomas: Inglés básico, Inglés intermedio, Portugués.",7.57
"Puesto: Ingeniero de Machine Learning. Ubicación: Barranquilla. Experiencia requerida: 3-5 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: Deep Learning, React, Python. Skills blandas: Creatividad, Adaptabilidad. Idiomas: Inglés avanzado.","Experiencia: 1-3 años. Educación: Profesional en Diseño. Skills: Creatividad, Content creation, Liderazgo, Adobe Photoshop, SAP, Scrum, Illustrator. Idiomas: Portugués.",3.92
"Puesto: Data Scientist. Ubicación: Híbrido. Experiencia requerida: 8+ años. Educación: Maestría. Skills técnicas requeridas: PostgreSQL, Node.js, Kubernetes, Keras, MongoDB, AWS, Django. Skills blandas: Trabajo en equipo, Pensamiento crítico. Idiomas: Inglés intermedio.","Experiencia: 8+ años. Educación: Profesional en Diseño. Skills: Django, Node.js, AWS, Keras, MongoDB, Kubernetes, PostgreSQL, Pensamiento crítico, C++, React, TensorFlow, Machine Learning. Idiomas: Inglés nativo, Inglés intermedio.",8.17
"Puesto: Desarrollador Frontend. Ubicación: Barranquilla. Experiencia requerida: 3-5 años. Educación: Maestría. Skills técnicas requeridas: Docker, PostgreSQL, SQL. Skills blandas: Comunicación efectiva, Pensamiento crítico, Adaptabilidad, Trabajo en equipo. Idiomas: Inglés nativo.","Experiencia: 1-3 años. Educación: Tecnólogo. Skills: Comunicación efectiva, Docker, Pensamiento crítico, PostgreSQL, Trabajo en equipo, C++, Python, React, Django, Keras. Idiomas: Inglés nativo.",7.15
"Puesto: Analista Financiero. Ubicación: Bogotá. Experiencia requerida: 5-8 años. Educación: Profesional en Administración. Skills técnicas requeridas: C++, TensorFlow, Git, Node.js, Machine Learning, Deep Learning. Skills blandas: Resolución de problemas, Comunicación efectiva, Adaptabilidad, Gestión del tiempo. Idiomas: Portugués.","Experiencia: 8+ años. Educación: Técnico. Skills: Adaptabilidad, Machine Learning, TensorFlow, Comunicación efectiva, Deep Learning, Gestión del tiempo, Node.js, Python, C++, Resolución de problemas, Trabajo en equipo, JavaScript. Idiomas: Portugués.",7.29
"Puesto: Analista Financiero. Ubicación: Híbrido. Experiencia requerida: 5-8 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: React, Node.js, PostgreSQL, C++, Machine Learning. Skills blandas: Comunicación efectiva, Gestión del tiempo, Resolución de problemas, Trabajo en equipo. Idiomas: Portugués.","Experiencia: 1-3 años. Educación: Bachiller. Skills: Node.js, PostgreSQL, Scrum, Gestión de proyectos, Tableau, SEO, Negociación, Excel avanzado, Content creation. Idiomas: Portugués, Español nativo, Inglés básico.",3.91
"Puesto: Product Manager. Ubicación: Remoto. Experiencia requerida: 1-3 años. Educación: Profesional en Diseño. Skills técnicas requeridas: SQL, React, Java. Skills blandas: Resolución de problemas, Gestión del tiempo, Adaptabilidad, Creatividad. Idiomas: Francés.","Experiencia: 1-3 años. Educación: Profesional en Diseño. Skills: Creatividad, Gestión del tiempo, SQL, Resolución de problemas, React, MongoDB, C++, Java, Keras. Idiomas: Inglés nativo, Español nativo, Portugués.",8.54
"Puesto: Ingeniero de Machine Learning. Ubicación: Cali. Experiencia requerida: 0-1 años. Educación: Profesional en Administración. Skills técnicas requeridas: React, SQL, Machine Learning, C++, Git, Python, Keras. Skills blandas: Trabajo en equipo, Adaptabilidad, Comunicación efectiva. Idiomas: Portugués.","Experiencia: 1-3 años. Educación: Profesional en Diseño. Skills: MongoDB, Docker, APIs REST, JavaScript, Kubernetes, C++, Excel avanzado, Diseño gráfico, Marketing digital. Idiomas: Francés, Portugués, Español nativo.",4.89
"Puesto: Gerente de Proyectos. Ubicación: Híbrido. Experiencia requerida: 1-3 años. Educación: Doctorado. Skills técnicas requeridas: Django, Docker, APIs REST, React, MongoDB, Python, Java. Skills blandas: Creatividad, Resolución de problemas. Idiomas: Portugués.","Experiencia: 0-1 años. Educación: Tecnólogo. Skills: Resolución de problemas, Python, APIs REST, React, Docker, Django, Creatividad, Azure, Java, JavaScript, PostgreSQL, Machine Learning. Idiomas: Francés.",5.95
"Puesto: Especialista en Marketing Digital. Ubicación: Remoto. Experiencia requerida: 1-3 años. Educación: Profesional en Diseño. Skills técnicas requeridas: Deep Learning, TensorFlow, Node.js, AWS, SQL, Docker. Skills blandas: Adaptabilidad, Comunicación efectiva, Trabajo en equipo. Idiomas: Inglés intermedio.","Experiencia: 8+ años. Educación: Técnico. Skills: SQL, Trabajo en equipo, Comunicación efectiva, AWS, Adaptabilidad, Node.js, Pensamiento crítico, React. Idiomas: Inglés intermedio, Inglés nativo, Portugués.",8.46
"Puesto: Analista de Datos. Ubicación: Medellín. Experiencia requerida: 3-5 años. Educación: Maestría. Skills técnicas requeridas: Azure, Kubernetes, SQL, Keras, Deep Learning, Django, Docker. Skills blandas: Comunicación efectiva, Creatividad, Trabajo en equipo. Idiomas: Inglés nativo.","Experiencia: 5-8 años. Educación: Técnico. Skills: Kubernetes, Comunicación efectiva, Django, Keras, Trabajo en equipo, Deep Learning, SQL, Docker, AWS, PostgreSQL. Idiomas: Inglés intermedio, Francés.",7.12
"Puesto: Gerente de Proyectos. Ubicación: Híbrido. Experiencia requerida: 8+ años. Educación: Doctorado. Skills técnicas requeridas: APIs REST, JavaScript, Deep Learning, TensorFlow, React, Git. Skills blandas: Comunicación efectiva, Creatividad, Adaptabilidad. Idiomas: Portugués.","Experiencia: 0-1 años. Educación: Técnico. Skills: Git, Agile, SEO, Diseño gráfico, Content creation. Idiomas: Inglés nativo, Inglés intermedio.",0.91
"Puesto: Analista Financiero. Ubicación: Bogotá. Experiencia requerida: 1-3 años. Educación: Doctorado. Skills técnicas requeridas: Docker, Git, TensorFlow. Skills blandas: Resolución de problemas, Adaptabilidad. Idiomas: Portugués.","Experiencia: 1-3 años. Educación: Tecnólogo. Skills: Git, Resolución de problemas, TensorFlow, AWS, Machine Learning. Idiomas: Español nativo, Inglés básico.",8.39
"Puesto: Desarrollador Full Stack. Ubicación: Bogotá. Experiencia requerida: 1-3 años. Educación: Maestría. Skills técnicas requeridas: Node.js, Machine Learning, C++, React. Skills blandas: Resolución de problemas, Pensamiento crítico, Comunicación efectiva, Adaptabilidad. Idiomas: Inglés intermedio.","Experiencia: 0-1 años. Educación: Bachiller. Skills: Azure, SQL, Content creation, Diseño gráfico, PowerBI, Docker, Pensamiento crítico. Idiomas: Inglés básico, Francés.",3.2
"Puesto: Analista Financiero. Ubicación: Híbrido. Experiencia requerida: 8+ años. Educación: Profesional en Administración. Skills técnicas requeridas: MongoDB, Git, Kubernetes, Node.js, Django, React, JavaScript. Skills blandas: Trabajo en equipo, Gestión del tiempo, Adaptabilidad, Resolución de problemas. Idiomas: Portugués.","Experiencia: 1-3 años. Educación: Técnico. Skills: PowerBI, Pensamiento crítico, UX/UI, Keras, Scrum, Kubernetes. Idiomas: Inglés nativo, Inglés intermedio, Portugués.",3.0
"Puesto: DevOps Engineer. Ubicación: Barranquilla. Experiencia requerida: 3-5 años. Educación: Profesional en Administración. Skills técnicas requeridas: APIs REST, PostgreSQL, Azure, JavaScript, C++, Kubernetes, Java. Skills blandas: Gestión del tiempo, Adaptabilidad, Creatividad. Idiomas: Inglés intermedio.","Experiencia: 0-1 años. Educación: Profesional en Ingeniería. Skills: Adaptabilidad, Video editing, UX/UI, Diseño gráfico, Tableau, Content creation. Idiomas: Inglés nativo, Portugués, Inglés intermedio.",2.42
"Puesto: Diseñador UX/UI. Ubicación: Barranquilla. Experiencia requerida: 3-5 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: PostgreSQL, Kubernetes, C++, Azure. Skills blandas: Comunicación efectiva, Creatividad, Trabajo en equipo. Idiomas: Inglés avanzado.","Experiencia: 0-1 años. Educación: Maestría. Skills: Kubernetes, Marketing digital, Adobe Photoshop, Diseño gráfico, Illustrator, SAP, Figma. Idiomas: Inglés básico.",1.97
"Puesto: Desarrollador Full Stack. Ubicación: Remoto. Experiencia requerida: 0-1 años. Educación: Profesional en Administración. Skills técnicas requeridas: Git, React, Deep Learning, Machine Learning, Azure, APIs REST, C++. Skills blandas: Gestión del tiempo, Adaptabilidad, Trabajo en equipo, Pensamiento crítico. Idiomas: Inglés avanzado.","Experiencia: 3-5 años. Educación: Tecnólogo. Skills: Trabajo en equipo, Liderazgo, Tableau, Illustrator, Adobe Photoshop, UX/UI, Gestión de proyectos, Negociación, Scrum. Idiomas: Francés, Inglés básico.",6.35
